id	name	tag
0	BLANK (Unusable)	BLN
1	Agi	
2	Agilao	
3	Agidyne	
4	Maragi	
5	Maragion	
6	Maragidyne	
7	Bufu	
8	Bufula	
9	Bufudyne	
10	Mabufu	
11	Mabufula	
12	Mabufudyne	
13	Garu	
14	Garula	
15	Garudyne	
16	Magaru	
17	Magarula	
18	Magarudyne	
19	Zio	
20	Zionga	
21	Ziodyne	
22	Mazio	
23	Mazionga	
24	Maziodyne	
25	Hama	
26	Hamaon	
27	Mahama	
28	Mahamaon	
29	Kouha	
30	Kouga	
31	Kougaon	
32	Makouha	
33	Makouga	
34	Makougaon	
35	Mudo	
36	Mudoon	
37	Mamudo	
38	Mamudoon	
39	Eiha	
40	Eiga	
41	Eigaon	
42	Maeiha	
43	Maeiga	
44	Maeigaon	
45	Megido	
46	Megidola	
47	Megidolaon	
48	Frei	
49	Freila	
50	Freidyne	
51	Mafrei	
52	Mafreila	
53	Mafreidyne	
54	Dazzler	
55	Nocturnal Flash	
56	Pulinpa	
57	Tentarafoo	
58	Evil Touch	
59	Evil Smile	
60	Makajama	
61	Makajamaon	
62	Famine's Breath	
63	Famine's Scream	
64	Dormina	
65	Lullaby	
66	Taunt	
67	Wage War	
68	Ominous Words	
69	Abysmal Surge	
70	Marin Karin	
71	Brain Jack	
72	Trapped Rat	
73	Self-destruct	
74	Self-destruct	
75	Self-destruct	
76	Life Drain	
77	Spirit Drain	
78	Life Leech	
79	Spirit Leech	
80	Foul Breath	
81	Stagnant Air	
82	Ghastly Wail	
83	Inferno	
84	Blazing Hell	
85	Diamond Dust	
86	Ice Age	
87	Panta Rhei	
88	Vacuum Wave	
89	Thunder Reign	
90	Wild Thunder	
91	Divine Judgment	
92	Samsara	
93	Demonic Decree	
94	Die For Me!	
95	Atomic Flare	
96	Cosmic Flare	
97	Black Viper	
98	Morning Star	
99	Psi	
100	Psio	
101	Psiodyne	
102	Mapsi	
103	Mapsio	
104	Mapsiodyne	
105	Psycho Force	
106	Psycho Blast	
107	Lunge	
108	Assault Dive	
109	Megaton Raid	
110	God's Hand	
111	Lucky Punch	
112	Miracle Punch	
113	Cleave	
114	Giant Slice	
115	Brave Blade	
116	Sword Dance	
117	Hassou Tobi	
118	Ayamur	
119	Cornered Fang	
120	Rising Slash	
121	Deadly Fury	
122	Snap	
123	Triple Down	
124	One-shot Kill	
125	Riot Gun	
126	Vajra Blast	
127	Vorpal Blade	
128	Vicious Strike	
129	Heat Wave	
130	Gigantomachia	
131	Rampage	
132	Swift Strike	
133	Deathbound	
134	Agneyastra	
135	Double Fangs	
136	Tempest Slash	
137	Myriad Slashes	
138	Sledgehammer	
139	Skull Cracker	
140	Terror Claw	
141	Headbutt	
142	Stomach Blow	
143	Dream Needle	
144	Hysterical Slap	
145	Negative Pile	
146	Brain Shake	
147	Flash Bomb	
148	Mind Slice	
149	Bloodbath	
150	Memory Blow	
151	Insatiable Strike	
152	Dormin Rush	
153	Oni-Kagura	
154	Bad Beat	
155	Brain Buster	
156	Dia	
157	Diarama	
158	Diarahan	
159	Media	
160	Mediarama	
161	Mediarahan	
162	Recarm	
163	Samarecarm	
164	Recarmdra	
165	Amrita Drop	
166	Amrita Shower	
167	Mabaisudi	
168	Salvation	
169	Patra	
170	Energy Shower	
171	Energy Drop	
172	Baisudi	
173	Me Patra	
174	Tarukaja	
175	Rakukaja	
176	Sukukaja	
177	Heat Riser	
178	Matarukaja	
