id	name	tag
0	BLANK	BLN
1	Coward's Orb	
2	Selfish Ornament	
3	4th Girl's Talc	
4	Notched Heart	
5	Light Iron	
6	Thick Hide	
7	Glossy Clasp	
8	Electric Rock	
9	Magic Cross	
10	Brave Lumber	
11	Divine Bark	
12	Thought Cross	
13	Supple Metal	
14	Smooth Fabric	
15	Smart Clasp	
16	Living Metal	
17	Big Incisor	
18	Glory Staff	
19	Blessed Trumpet	
20	Victor Laurel	
21	Porcelain Teacup	
22	Silver Cutlery	
23	Strange Lantern	
24	Nude Candle Stand	
25	Shackles	
26	Locked Collar	
27	Dull Sword	
28	Holey Helmet	
29	Crushed Shield	
30	Rusted Handcuffs	
31	Chipped Glass	
32	Ukiyo-e	
33	Ink Wash Art	
34	Hanging Scroll	
35	Picture Scroll	
36	Hannya Mask	
37	Animal Brush	
38	Fine Washi	
39	Loose Sash	
40	Cracked Vase	
41	Sooty Kettle	
42	Unsigned Mug	
43	Plastic Frame	
44	Crappy Portrait	
45	Bad Sculpture	
46	Gold Coin	
47	Stock Certificate	
48	Amber Stamp	
49	Precious Bill	
50	Rare Coin	
51	Old Coin	
52	Leather Case	
53	Safe Dial	
54	Money Counter	
55	Office Calculator	
56	Inkless Pen	
57	Unopenable Lock	
58	Worn Stamp	
59	Tattered Wallet	
60	Jewel Mummy	
61	Gold Uraeus	
62	Canopic Jar	
63	Bastet Statue	
64	Scarab Charm	
65	Mummy Mask	
66	Scratched Sword	
67	Rusted Ankh	
68	Torn Papyrus	
69	Ra Mural	
70	Sekhmet Mural	
71	Sarcophagus Bit	
72	Bent Staff	
73	Pillar Piece	
74	Moon Stone	
75	Rare Metal	
76	Sage Astrolabe	
77	UFO Drone	
78	Blade Flashlight	
79	Rainbow Diode	
80	Spaceship Stick	
81	Robot Arm	
82	Radar Antenna	
83	Broken Telescope	
84	Space Food	
85	Punctured PCB	
86	Dead Solar Panel	
87	Warped Wheel	
88	Luxury Watch	
89	Gold Earrings	
90	Damascene Cane	
91	Silver Monocle	
92	Ivory Dice	
93	Dealer Ring	
94	Magician Bowtie	
95	Pro Dart	
96	Card Shuffler	
97	Dice Shaker	
98	Gray Cufflinks	
99	Faded Silk Hat	
100	Smoked Cigar	
101	Incomplete Deck	
102	Coral Pendant	
103	Pearl Necklace	
104	Ebony Box	
105	Marble Chessboard	
106	Tortoise Hairpin	
107	Cameo Brooch	
108	Raden Plate	
109	Peacock Fan	
110	Bronze Compass	
111	Brass Pocket Watch	
112	Music Box	
113	Old Kaleidoscope	
114	Mirror Ball	
115	Masquerade Mask	
116	Pure Diamond	
117	Dignity Ruby	
118	Sublime Sapphire	
119	Stable Emerald	
120	Proper Turquoise	
121	Brave Aquamarine	
122	Harmony Amethyst	
123	Intelligent Onyx	
124	Wealth Pearl	
125	Delight Opal	
126	Charity Agate	
127	Enduring Jade	
128	Friendship Topaz	
129	Truth Garnet	
130	Grooved Gold	
131	Hole Gold	
132	Thin Gold	
133	Grooved Silver	
134	Hole Silver	
135	Thin Silver	
136	Grooved Copper	
137	Hole Copper	
138	Thin Copper	
139	Onyx	
140	Pearl	
141	Amethyst	
142	Turquoise	
143	Opal	
144	Topaz	
145	Garnet	
146	Aquamarine	
147	Ruby	
148	Emerald	
149	Sapphire	
150	Diamond	
151	RESERVE	FLR
152	RESERVE	FLR
153	RESERVE	FLR
154	RESERVE	FLR
155	RESERVE	FLR
156	RESERVE	FLR
157	RESERVE	FLR
158	RESERVE	FLR
159	RESERVE	FLR
160	Old Milk Bottle	
161	Bee Earrings	
162	Scorpion Statue	
163	Turtle Statue	
164	Rotary Phone	
165	Silk Bundle	
166	RESERVE	FLR
167	RESERVE	FLR
168	RESERVE	FLR
169	RESERVE	FLR
170	RESERVE	FLR
171	RESERVE	FLR
172	RESERVE	FLR
173	RESERVE	FLR
174	RESERVE	FLR
175	RESERVE	FLR
176	RESERVE	FLR
177	RESERVE	FLR
178	RESERVE	FLR
179	RESERVE	FLR
180	RESERVE	FLR
181	RESERVE	FLR
182	RESERVE	FLR
183	RESERVE	FLR
184	RESERVE	FLR
185	RESERVE	FLR
186	RESERVE	FLR
187	RESERVE	FLR
188	RESERVE	FLR
189	RESERVE	FLR
190	RESERVE	FLR
191	RESERVE	FLR
192	RESERVE	FLR
193	RESERVE	FLR
194	RESERVE	FLR
195	RESERVE	FLR
196	RESERVE	FLR
197	RESERVE	FLR
198	RESERVE	FLR
199	RESERVE	FLR
200	RESERVE	FLR
201	RESERVE	FLR
202	RESERVE	FLR
203	RESERVE	FLR
204	RESERVE	FLR
205	RESERVE	FLR
206	RESERVE	FLR
207	RESERVE	FLR
208	RESERVE	FLR
209	RESERVE	FLR
210	RESERVE	FLR
211	RESERVE	FLR
212	RESERVE	FLR
213	RESERVE	FLR
214	RESERVE	FLR
215	RESERVE	FLR
216	RESERVE	FLR
217	RESERVE	FLR
218	RESERVE	FLR
219	RESERVE	FLR
220	RESERVE	FLR
221	RESERVE	FLR
222	RESERVE	FLR
223	RESERVE	FLR
224	RESERVE	FLR
225	RESERVE	FLR
226	RESERVE	FLR
227	RESERVE	FLR
228	RESERVE	FLR
229	RESERVE	FLR
230	RESERVE	FLR
231	RESERVE	FLR
232	RESERVE	FLR
233	RESERVE	FLR
234	RESERVE	FLR
235	RESERVE	FLR
236	RESERVE	FLR
237	RESERVE	FLR
238	RESERVE	FLR
239	RESERVE	FLR
240	RESERVE	FLR
241	RESERVE	FLR
242	RESERVE	FLR
243	RESERVE	FLR
244	RESERVE	FLR
245	RESERVE	FLR
246	RESERVE	FLR
247	RESERVE	FLR
248	RESERVE	FLR
249	RESERVE	FLR
250	RESERVE	FLR
251	RESERVE	FLR
252	RESERVE	FLR
253	RESERVE	FLR
254	RESERVE	FLR
255	RESERVE	FLR
